transaction_id,utr_number,batch_id,scheme_name,rail_operator,originating_country,currency_code,transaction_type,amount,fee_charged,net_amount,status,failure_reason,initiated_at,completed_at,latency_ms,sender_account,sender_bank,receiver_account,receiver_bank,device_type,auth_method,merchant_category,is_cross_border,edge_case_flag,edge_case_note,data_classification,synthetic_version,do_not_use_in_prod
7bc3f6aa-3822-4db4-84fd-057b5648a831,U71B1NXAASGKHZYDWLYZH8D,BATCH_20250328_29,SEPA Instant (DE),Bundesbank,DE,USD,P2B,2450.05,1.08,2448.97,PENDING,,2025-03-28T15:51:57,,,XXXX85360206,LLOYDS,XXXX69401781,KASIKORN,API_DIRECT,MPIN,UTILITIES,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
7fb2daca-8fa9-4e33-b8c4-fa9c7192c558,YXR2PYB5YWAZG6UC3Y6RZ8R0,BATCH_20250418_06,Virement Instantane,Banque de France,FR,USD,P2P,2612.57,1.72,2610.85,COMPLETED,,2025-04-18T06:20:19,2025-04-18T06:20:25.815000,6815,XXXX92929716,KASIKORN,XXXX05137007,FNB_ZA,USSD,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
cecf40d3-c18f-4bb3-8c26-98d7bea7bce0,0LD4EL8RTW8Y53BXHBHF3ZRV,BATCH_20250323_12,InstaPay EG,EBC,EG,USD,P2B,163.69,0.0,163.69,TIMED_OUT,INVALID_VPA,2025-03-23T15:56:50,,29723,XXXX98314367,JP_MORGAN,XXXX14039084,HDFC_BANK,API_DIRECT,HARDWARE_TOKEN,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
6e9d6a81-cf2f-4e1f-b5c2-e5cd31bb0e08,7D05KCNEKC3EFPDVK20UNF,BATCH_20250328_60,PayShap,BankservAfrica,ZA,ZAR,P2B,530.61,0.0,530.61,COMPLETED,,2025-03-28T01:22:00,2025-03-28T01:22:07.597000,7597,XXXX54121153,DBS_BANK,XXXX62866393,DBS_BANK,API_DIRECT,HARDWARE_TOKEN,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
d56dec87-cda2-422c-a3fa-3dbe2836cac1,ZK4373MZ6YCHZFP93A4A,BATCH_20250311_86,Zengin,JBA,JP,USD,P2P,2239.73,2.92,2236.81,COMPLETED,,2025-03-11T05:38:51,2025-03-11T05:38:54.660000,3660,XXXX90606697,BNP_PARIBAS,XXXX40012376,JP_MORGAN,USSD,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
15ffc13c-6727-4397-915c-d248d544f023,J2JFJJUG77MXEWFYPX761,BATCH_20250305_87,SEPA Instant (DE),Bundesbank,DE,USD,P2P,2062.75,0.0,2062.75,COMPLETED,,2025-03-05T06:08:17,2025-03-05T06:08:18.343000,1343,XXXX26962696,JP_MORGAN,XXXX08716329,DEUTSCHE_BANK,MOBILE_APP,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
72c6c4fb-63bb-4f66-bd87-9c05fc141d0c,0NFR657CVSM8F8NU3,BATCH_20250513_92,FAST,BKM,TR,USD,P2B,309.45,0.0,309.45,COMPLETED,,2025-05-13T03:42:14,2025-05-13T03:42:22.091000,8091,XXXX82214179,DBS_BANK,XXXX21518083,COMMBANK,MOBILE_APP,BIOMETRIC,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
51e072fc-2830-4bb7-8825-704cbc4f1294,1AN1RU4G0ZQJ2LLDDVG5FX,BATCH_20250521_38,Raast,SBP,PK,PKR,P2P,324.7,0.0,324.7,TIMED_OUT,INSUFFICIENT_FUNDS,2025-05-21T06:19:17,,31932,XXXX27165615,MAYBANK,XXXX14353247,PKO_BP,API_DIRECT,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
64d69f7d-df3f-4dc5-aee0-23899995628a,KMZE3QH1RMAV5EJPXEG5YBC,BATCH_20250424_05,bKash,bKash Ltd,BD,USD,B2B,9450.38,16.71,9433.67,TIMED_OUT,BANK_OFFLINE,2025-04-24T02:11:33,,32082,XXXX54538369,DBS_BANK,XXXX20282602,BRADESCO,POS_TERMINAL,HARDWARE_TOKEN,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
1917a7e7-62d3-4e77-8a52-e6da14a4bf57,9U38DCH73G6ZYHTCHWY7A,BATCH_20250515_43,Raast,SBP,PK,PKR,P2B,2159.66,0.0,2159.66,COMPLETED,,2025-05-15T13:55:08,2025-05-15T13:55:15.914000,7914,XXXX97411527,DBS_BANK,XXXX53039293,BRI,WEB_BROWSER,OTP,TRANSPORT,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
bbd075e5-e7d3-43ee-9246-a4b7f2a26173,2U4EYXHS6LQ4SHP2P2X3,BATCH_20250519_99,PayShap,BankservAfrica,ZA,ZAR,P2P,286.9,0.0,286.9,COMPLETED,,2025-05-19T21:37:45,2025-05-19T21:37:52.464000,7464,XXXX15379595,LLOYDS,XXXX41755606,DEUTSCHE_BANK,USSD,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
b9602986-6180-4626-acfd-cb37c87b7832,0LGSMBNMY918F2WNWWH18V0,BATCH_20250318_52,Transferencias 3.0,BCRA,AR,USD,P2P,249.23,0.0,249.23,PENDING,,2025-03-18T07:31:52,,,XXXX83602874,FIRST_BANK_NG,XXXX62824176,ICICI_BANK,POS_TERMINAL,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
07140668-d488-4863-adb9-f83a50157fa0,P2T18A010KQC4RHCV1B,BATCH_20250428_25,Swish,Bankgirot,SE,USD,P2B,2746.98,1.9,2745.08,COMPLETED,,2025-04-28T12:25:04,2025-04-28T12:25:09.293000,5293,XXXX35228878,ITAU_BANK,XXXX64996285,HDFC_BANK,WEB_BROWSER,NONE,TRANSPORT,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
a4610e5f-8961-488f-8b62-f1b8b7cd55dd,TXGRJQ1HNBCVQGK0FG,BATCH_20250317_63,PayNow,ABS,SG,SGD,P2B,1333.0,2.48,1330.52,COMPLETED,,2025-03-17T20:36:58,2025-03-17T20:37:04.067000,6067,XXXX13569895,BNP_PARIBAS,XXXX50188703,FNB_ZA,API_DIRECT,HARDWARE_TOKEN,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
52ced5d7-11ca-4cfb-9955-445b9e4c609b,E2M03689QSGLEKRXWYPW1A,BATCH_20250430_78,SARIE,Saudi Payments,SA,USD,P2P,1580.73,0.0,1580.73,TIMED_OUT,FRAUD_HOLD,2025-04-30T12:31:35,,31388,XXXX24577981,JP_MORGAN,XXXX37608520,BANAMEX,WEB_BROWSER,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
47e8992b-2de5-4359-98a7-41c09f79bf22,JV4H5EGJYXRWK3XL,BATCH_20250526_08,InstaPay EG,EBC,EG,USD,P2P,401.51,0.0,401.51,COMPLETED,,2025-05-26T20:49:12,2025-05-26T20:49:19.123000,7123,XXXX10249937,BRADESCO,XXXX78159274,ITAU_BANK,API_DIRECT,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
00cec1bb-43a1-4fdd-b66b-892f448e4a00,LMWEUERXUPL38HUS5FBC,BATCH_20250423_29,FAST,BKM,TR,USD,P2P,1001.21,1.83,999.38,TIMED_OUT,BANK_OFFLINE,2025-04-23T22:24:12,,33063,XXXX75951720,STATE_BANK,XXXX35638992,FNB_ZA,API_DIRECT,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
259b8f67-2474-4436-8eb7-04300b4e7d98,Q6JNSPKVJ17L7MXRAV1,BATCH_20250508_18,InstaPay EG,EBC,EG,USD,P2P,478.23,0.0,478.23,TIMED_OUT,INVALID_VPA,2025-05-08T02:37:23,,32412,XXXX00155155,FIRST_BANK_NG,XXXX04677383,PKO_BP,ATM,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
d8a587f7-8eae-4fed-8bdc-77573d050cdb,86ZMZRX132E1YU8CJ,BATCH_20250506_81,RwandaRapide,NBR,RW,USD,P2B,227.56,0.0,227.56,COMPLETED,,2025-05-06T03:44:26,2025-05-06T03:44:26.618000,618,XXXX01478580,BRADESCO,XXXX82675271,MAYBANK,WEB_BROWSER,HARDWARE_TOKEN,GOVERNMENT_FEE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
8b9a89e8-fe12-4036-8a10-f57e37abba20,PDGFMN0FSWYER15C,BATCH_20250408_84,Bizum,AEB,ES,USD,P2P,196.16,0.0,196.16,COMPLETED,,2025-04-08T22:43:58,2025-04-08T22:44:03.690000,5690,XXXX40206992,STATE_BANK,XXXX30620052,LLOYDS,WEB_BROWSER,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
278a7f77-576a-4ee6-b061-753dc134ac64,DS4XFGARDREQ4CWJ5QL3,BATCH_20250311_33,SARIE,Saudi Payments,SA,USD,P2B,5975.95,10.81,5965.14,FAILED,BANK_OFFLINE,2025-03-11T11:40:04,,455,XXXX34361522,DEUTSCHE_BANK,XXXX34382421,BARCLAYS,POS_TERMINAL,NONE,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
eb16b436-1d63-40e1-a3b8-bc3aa642f9ce,1374QW6W1DC2GQGB,BATCH_20250314_39,Aani,Al Etihad Payments,AE,USD,P2G,18893.85,0.0,18893.85,PENDING,,2025-03-14T19:07:15,,,XXXX75212923,BARCLAYS,XXXX87045142,BNP_PARIBAS,USSD,BIOMETRIC,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
e7c7be04-f65b-46f3-8ed6-5ae26671208f,21DGT08GKAV5M13VD3,BATCH_20250509_48,SEPA Instant (DE),Bundesbank,DE,USD,P2P,1394.23,0.0,1394.23,PENDING,,2025-05-09T01:44:09,,,XXXX25545457,ICICI_BANK,XXXX23048779,DBS_BANK,WEB_BROWSER,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
91caa3fd-a6bb-4b20-bc6d-929f2f4027e9,TB48KT63YPQMMGVLBMF,BATCH_20250520_39,NPP,NPPA,AU,AUD,P2B,21955.09,0.0,21955.09,FAILED,INVALID_VPA,2025-05-20T07:27:36,,3270,XXXX41764300,HDFC_BANK,XXXX43191269,FNB_ZA,API_DIRECT,BIOMETRIC,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
b908b908-6a6f-4221-93d8-69a52035ef70,TZQCG2JAVPKZVN3JKZ4EHM,BATCH_20250428_31,Transfiya,ACH Colombia,CO,USD,P2P,411.37,0.0,411.37,COMPLETED,,2025-04-28T20:20:42,2025-04-28T20:20:46.528000,4528,XXXX35389522,PKO_BP,XXXX00483340,STATE_BANK,POS_TERMINAL,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
d468870e-51eb-4b95-b16a-d4447dfe821e,0CZBW0NUYFMZU8KZXLWT11,BATCH_20250526_73,Oasis,FTCI,KR,USD,P2P,3759.56,0.0,3759.56,PENDING,,2025-05-26T22:49:16,,,XXXX89034892,BARCLAYS,XXXX08691413,FIRST_BANK_NG,API_DIRECT,BIOMETRIC,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
9fce9e04-a629-4423-80b7-58ebf160c857,ZSP40JGQ7BJPGAUGY74,BATCH_20250412_38,InstaPay EG,EBC,EG,USD,P2B,506.1,0.0,506.1,REVERSED,INSUFFICIENT_FUNDS,2025-04-12T19:23:57,,4362,XXXX75868901,LLOYDS,XXXX44094938,FIRST_BANK_NG,POS_TERMINAL,MPIN,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
48ee3225-17fa-4763-af77-ebf78491492e,PZDGZYMBYGQ1X5RRC,BATCH_20250525_62,SBP,NSPK,RU,USD,B2B,8510.37,0.0,8510.37,FAILED,INVALID_ACCOUNT_NUMBER,2025-05-25T09:00:48,,1185,XXXX85304650,BRI,XXXX80502337,BNP_PARIBAS,POS_TERMINAL,MPIN,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
62e87a5e-e878-446f-896f-d376634e8cfb,W49Q06AWGDLQELHLWN8A,BATCH_20250502_68,InstaPay EG,EBC,EG,USD,B2B,8981.63,7.28,8974.35,REVERSED,INVALID_ACCOUNT_NUMBER,2025-05-02T22:24:11,,9142,XXXX92814950,BNP_PARIBAS,XXXX30460996,STATE_BANK,USSD,NONE,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
cf1ff46b-9499-4e10-ab36-b315af7763d1,YN76ZMF8H3AU19KKZA5UX8T,BATCH_20250510_98,TEF,Banco Central Chile,CL,USD,P2G,1061.77,0.0,1061.77,REVERSED,BANK_OFFLINE,2025-05-10T05:10:02,,5227,XXXX09885329,FIRST_BANK_NG,XXXX44912272,KASIKORN,USSD,NONE,TRANSPORT,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
928e8ae6-3f49-46de-8a37-54f039d892d3,V03KHZTD5J41Y8XTZ08,BATCH_20250416_34,NPP,NPPA,AU,AUD,P2G,5434.23,8.47,5425.76,COMPLETED,,2025-04-16T17:43:25,2025-04-16T17:43:27.866000,2866,XXXX54048045,FIRST_BANK_NG,XXXX07939514,BRADESCO,API_DIRECT,OTP,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
ca237553-e63b-459a-9d3d-cba68dfb5b38,SE38YK162UTLSHAKB7RQWEE,BATCH_20250405_82,CIPS/IBPS,PBoC,CN,USD,B2B,22056.36,7.51,22048.85,COMPLETED,,2025-04-05T07:56:32,2025-04-05T07:56:34.214000,2214,XXXX68390045,KASIKORN,XXXX99373653,BARCLAYS,USSD,MPIN,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
09507773-f976-47f4-b7ce-b5985a86a1f7,G0E442PWDV8DGA767F9L1HHZ,BATCH_20250328_34,DuitNow,PayNet,MY,MYR,P2B,19437.62,17.98,19419.64,PENDING,,2025-03-28T04:29:33,,,XXXX92587749,FNB_ZA,XXXX47617039,DBS_BANK,POS_TERMINAL,BIOMETRIC,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
3a6c54bc-6aeb-40bf-986f-7360aa55098a,UR32SPVZ3F8FZUDVDKBX,BATCH_20250516_37,M-PESA,Safaricom,KE,USD,P2P,945.62,0.0,945.62,REVERSED,FRAUD_HOLD,2025-05-16T11:24:31,,3689,XXXX74990337,JP_MORGAN,XXXX67030634,AXIS_BANK,API_DIRECT,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
bd60da23-9bba-4303-8b07-955e13a946dc,1PNYKGHFSEM6DYDWSPKEFTZH,BATCH_20250422_58,Bizum,AEB,ES,USD,P2G,491.85,0.0,491.85,COMPLETED,,2025-04-22T19:10:40,2025-04-22T19:10:45.581000,5581,XXXX55927773,AXIS_BANK,XXXX00685726,JP_MORGAN,ATM,BIOMETRIC,TRANSPORT,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
a2e8d9bf-4b30-4b02-9091-2218b25bd6ef,CHSJ81EY8USR9M08L,BATCH_20250517_40,PayShap,BankservAfrica,ZA,ZAR,P2P,261.23,0.0,261.23,TIMED_OUT,INSUFFICIENT_FUNDS,2025-05-17T16:52:27,,32500,XXXX16964515,BRADESCO,XXXX89277136,BRI,API_DIRECT,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
a5bdbd0c-479d-474c-864d-a139ef835b09,M8BYRU5R1C7X9LE52K4T5Q6W,BATCH_20250330_61,PromptPay,NITMX,TH,THB,P2B,4385.99,0.0,4385.99,REVERSED,BENEFICIARY_NOT_FOUND,2025-03-30T05:31:30,,3340,XXXX98249734,STATE_BANK,XXXX91502981,COMMBANK,MOBILE_APP,OTP,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
1cdb040d-3421-4d82-9e95-9786186f7cce,KT4SYBUZH124DQ38,BATCH_20250307_22,Transfiya,ACH Colombia,CO,USD,P2B,1298.39,2.3,1296.09,COMPLETED,,2025-03-07T05:40:48,2025-03-07T05:40:50.669000,2669,XXXX74417859,DBS_BANK,XXXX82064712,MAYBANK,ATM,HARDWARE_TOKEN,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
9be4450d-3ae8-4233-a7d4-e1dcdca15eb2,LX1NL3VCJDSBXV2ZWU,BATCH_20250511_69,Raast,SBP,PK,PKR,P2P,1204.27,0.0,1204.27,COMPLETED,,2025-05-11T14:29:56,2025-05-11T14:30:01.397000,5397,XXXX13159964,BRADESCO,XXXX19016026,BARCLAYS,ATM,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
1eb70ecc-59a3-4d10-a29e-19dead600567,TTHRZQRGSZC6U4BVWT,BATCH_20250520_81,FedNow,Federal Reserve,US,USD,P2P,1267.67,0.0,1267.67,COMPLETED,,2025-05-20T02:41:31,2025-05-20T02:41:40.064000,9064,XXXX01759097,STATE_BANK,XXXX90580659,HDFC_BANK,API_DIRECT,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
e96f6b95-d767-42f6-9d6f-259ca5a5f71c,2TP71SEJGQWB2968ZJS8,BATCH_20250522_81,M-PESA,Safaricom,KE,USD,B2B,6488.58,11.87,6476.71,COMPLETED,,2025-05-22T03:39:44,2025-05-22T03:39:47.687000,3687,XXXX33638416,BRI,XXXX08142257,ICICI_BANK,ATM,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
c6750779-e4e3-433c-bab1-20ea78cd18a6,NSHUCE0YBWKEC9DZN0,BATCH_20250305_52,TIPS,Bank of Tanzania,TZ,USD,P2B,323.4,0.0,323.4,COMPLETED,,2025-03-05T12:56:53,2025-03-05T12:56:57.127000,4127,XXXX62344592,FNB_ZA,XXXX90760229,AXIS_BANK,API_DIRECT,OTP,UTILITIES,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
f11977ca-130f-4663-8408-9b38cdda247b,2L8TFL5YVEMXGUS92LFAL0BS,BATCH_20250507_19,Vipps,Vipps AS,NO,USD,P2B,19457.91,15.98,19441.93,COMPLETED,,2025-05-07T22:07:17,2025-05-07T22:07:25.817000,8817,XXXX30855469,HDFC_BANK,XXXX44930854,HDFC_BANK,WEB_BROWSER,NONE,GOVERNMENT_FEE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
851d2bda-43d5-416c-95d2-3398cd09af0f,K795U3S8RCDVLV6BQ,BATCH_20250523_07,Transferencias 3.0,BCRA,AR,USD,P2B,232.65,0.0,232.65,REVERSED,SYSTEM_TIMEOUT,2025-05-23T01:00:53,,754,XXXX41943373,BARCLAYS,XXXX43245850,FIRST_BANK_NG,POS_TERMINAL,NONE,FOOD_BEVERAGE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
cf89375b-1150-4190-903a-049d67113854,4K2SAPJCFT20M94VP6MKK,BATCH_20250520_95,FAST KH,NBC,KH,USD,P2P,408.48,0.0,408.48,COMPLETED,,2025-05-20T08:43:12,2025-05-20T08:43:12.921000,921,XXXX10688060,COMMBANK,XXXX52952436,BNP_PARIBAS,MOBILE_APP,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
ef8ba639-d862-4bea-8ce6-61364ea6a86f,UUEYXYS8RDGR68PUH66C4CE5,BATCH_20250417_03,RwandaRapide,NBR,RW,USD,P2B,213.28,0.0,213.28,COMPLETED,,2025-04-17T14:36:35,2025-04-17T14:36:44.754000,9754,XXXX04740494,PKO_BP,XXXX15912629,STATE_BANK,WEB_BROWSER,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
03565b02-e94f-4da3-b87d-649d5d9286fb,5H1PCJN2SS33L1RGK2PXX,BATCH_20250408_99,DuitNow,PayNet,MY,MYR,P2P,1307.07,0.0,1307.07,COMPLETED,,2025-04-08T10:04:53,2025-04-08T10:04:53.385000,385,XXXX96394578,HDFC_BANK,XXXX82210346,BNP_PARIBAS,USSD,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
aba204ad-ccc7-423f-899f-f3665ad9d6d0,YM8Y9A5YDRJB35AH,BATCH_20250326_86,NIP,NIBSS,NG,NGN,G2P,1358.97,1.75,1357.22,COMPLETED,,2025-03-26T09:04:19,2025-03-26T09:04:28.288000,9288,XXXX86762673,FIRST_BANK_NG,XXXX79717521,ITAU_BANK,WEB_BROWSER,NONE,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
3e6df6b1-82cb-4677-adba-807b818a047a,M74K2H6082ZYCWUY8YXT0BP,BATCH_20250302_75,NAPAS 247,NAPAS,VN,USD,P2B,287.03,0.0,287.03,COMPLETED,,2025-03-02T08:58:28,2025-03-02T08:58:29.970000,1970,XXXX80832771,AXIS_BANK,XXXX30489244,PKO_BP,ATM,NONE,EDUCATION,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
9bcaa448-c412-4be0-8b9c-b19ba4a18e79,QC8L10SBQRTBX5YTEGG,BATCH_20250410_28,NPP,NPPA,AU,AUD,P2P,2467.47,0.0,2467.47,REVERSED,BENEFICIARY_NOT_FOUND,2025-04-10T05:45:47,,9253,XXXX06092039,LLOYDS,XXXX87531967,BRADESCO,POS_TERMINAL,NONE,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
73292d61-dd5b-4910-88e5-a03b0ad678f0,NQM33845DFXJ9V36SHFD,BATCH_20250409_64,TEF,Banco Central Chile,CL,USD,P2P,1332.21,0.0,1332.21,REVERSED,DUPLICATE_TRANSACTION,2025-04-09T10:13:53,,3956,XXXX92749879,DBS_BANK,XXXX72700050,BRADESCO,USSD,MPIN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
fbd9beab-abc3-4b92-9d49-6a9b099f899e,4PJR3H03MMVTT910VV8,BATCH_20250530_61,M-PESA,Safaricom,KE,USD,B2B,9273.42,0.0,9273.42,COMPLETED,,2025-05-30T15:51:48,2025-05-30T15:51:51.670000,3670,XXXX54635967,DEUTSCHE_BANK,XXXX58231509,FIRST_BANK_NG,WEB_BROWSER,BIOMETRIC,GOVERNMENT_FEE,True,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
59ce5996-0f46-4bb3-9b47-1bb3dbd3e23b,BV3S66Z02EZUA331,BATCH_20250507_45,Zengin,JBA,JP,USD,P2B,19134.4,9.82,19124.58,COMPLETED,,2025-05-07T01:25:23,2025-05-07T01:25:31.152000,8152,XXXX59228194,BNP_PARIBAS,XXXX28115103,AXIS_BANK,WEB_BROWSER,BIOMETRIC,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
71eded45-822f-4e8b-8583-95046aaccb2d,5W99STMT6DCCKTC1H9GGAPGQ,BATCH_20250414_83,SEPA Instant,EPC,EU,EUR,G2P,8002.35,12.42,7989.93,COMPLETED,,2025-04-14T00:26:46,2025-04-14T00:26:48.130000,2130,XXXX79923261,STATE_BANK,XXXX75136613,HDFC_BANK,WEB_BROWSER,OTP,RETAIL,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
3fbb1e0f-656d-405e-8070-fd8ca8f8ab4a,QJ9SF9YL4VPNGR5XR,BATCH_20250417_72,SEPA Instant (DE),Bundesbank,DE,USD,P2B,15932.02,0.0,15932.02,COMPLETED,,2025-04-17T10:18:24,2025-04-17T10:18:25.911000,1911,XXXX91952861,COMMBANK,XXXX73051545,AXIS_BANK,ATM,BIOMETRIC,HEALTHCARE,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
13aa3b14-f8ab-4656-b07e-d38d9f7e6607,0LXKUHWDU8HAV3QV3K7L,BATCH_20250522_56,SEPA Instant,EPC,EU,EUR,B2B,63223.55,22.77,63200.78,COMPLETED,,2025-05-22T01:42:07,2025-05-22T01:42:07.618000,618,XXXX59299383,AXIS_BANK,XXXX29961943,BARCLAYS,WEB_BROWSER,NONE,UTILITIES,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
143dff98-f7fb-41dd-8eb3-19336f6914ff,ZLQJMSWXJN39Y62NE,BATCH_20250510_49,CIPS/IBPS,PBoC,CN,USD,P2P,488.2,0.0,488.2,FAILED,DUPLICATE_TRANSACTION,2025-05-10T23:49:30,,4893,XXXX98229274,DEUTSCHE_BANK,XXXX46740628,ITAU_BANK,MOBILE_APP,NONE,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
fe3f27ae-6174-4449-8aaf-fea64e35677c,RFT57QLG7MUD24CRUF8ZETWZ,BATCH_20250415_76,SEPA Instant,EPC,EU,EUR,P2P,829.1,0.0,829.1,COMPLETED,,2025-04-15T04:37:35,2025-04-15T04:37:41.984000,6984,XXXX74026469,DBS_BANK,XXXX60720199,PKO_BP,ATM,HARDWARE_TOKEN,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
27bb164b-bcb6-44ca-b975-0f102bcade97,820NCE966TXYVMPD03,BATCH_20250312_57,Faster Payments,Pay.UK,GB,GBP,P2P,5238.81,9.13,5229.68,COMPLETED,,2025-03-12T17:21:33,2025-03-12T17:21:42.248000,9248,XXXX68983424,FIRST_BANK_NG,XXXX99589996,ITAU_BANK,API_DIRECT,OTP,,False,NORMAL,,SYNTHETIC_TEST_DATA,RTP-FULL-SYNTH-v1.0,True
